start,finish,QB120A-CORRENTE-M1_avg,QB120A-CORRENTE-M2_avg,is_anomaly
2020-04-19T10:42:00Z,2020-04-19T10:43:00Z,26.4754,23.04,0
2020-04-19T10:43:00Z,2020-04-19T10:44:00Z,26.5942,22.9577,0
2020-04-19T10:44:00Z,2020-04-19T10:45:00Z,26.9091,22.7627,0
2020-04-19T10:45:00Z,2020-04-19T10:46:00Z,26.9075,22.8708,0
2020-04-19T10:46:00Z,2020-04-19T10:47:00Z,26.9042,22.9358,0
2020-04-19T10:47:00Z,2020-04-19T10:48:00Z,26.4054,23.2577,0
2020-04-19T10:48:00Z,2020-04-19T10:49:00Z,25.9325,23.1646,0
2020-04-19T10:49:00Z,2020-04-19T10:50:00Z,25.9227,22.995,0
2020-04-19T10:50:00Z,2020-04-19T10:51:00Z,26.0217,22.9208,0
2020-04-19T10:51:00Z,2020-04-19T10:52:00Z,26.2839,22.7842,0
2020-04-19T10:52:00Z,2020-04-19T10:53:00Z,26.55,22.7467,0
2020-04-19T10:53:00Z,2020-04-19T10:54:00Z,26.44,22.85,0
2020-04-19T10:54:00Z,2020-04-19T10:55:00Z,26.4591,22.8539,0
2020-04-19T10:55:00Z,2020-04-19T10:56:00Z,26.245,22.9073,0
2020-04-19T10:56:00Z,2020-04-19T10:57:00Z,25.9558,23.0833,0
2020-04-19T10:57:00Z,2020-04-19T10:58:00Z,25.8492,22.9767,0
2020-04-19T10:58:00Z,2020-04-19T10:59:00Z,26.0125,22.8015,0
2020-04-19T10:59:00Z,2020-04-19T11:00:00Z,26.12,22.8017,0
2020-04-19T11:00:00Z,2020-04-19T11:01:00Z,26.3154,22.8364,0
2020-04-19T11:01:00Z,2020-04-19T11:02:00Z,26.095,22.9192,0
2020-04-19T11:02:00Z,2020-04-19T11:03:00Z,26.1375,22.9008,0
2020-04-19T11:03:00Z,2020-04-19T11:04:00Z,25.5391,23.3754,0
2020-04-19T11:04:00Z,2020-04-19T11:05:00Z,24.9925,23.3136,0
2020-04-19T11:05:00Z,2020-04-19T11:06:00Z,25.0139,23.0542,0
2020-04-19T11:06:00Z,2020-04-19T11:07:00Z,25.4783,22.7392,0
2020-04-19T11:07:00Z,2020-04-19T11:08:00Z,25.8967,22.68,0
2020-04-19T11:08:00Z,2020-04-19T11:09:00Z,26.16,22.74,0
2020-04-19T11:09:00Z,2020-04-19T11:10:00Z,26.1408,22.9017,0
2020-04-19T11:10:00Z,2020-04-19T11:11:00Z,26.1092,22.9675,0
2020-04-19T11:11:00Z,2020-04-19T11:12:00Z,25.7208,23.1023,0
2020-04-19T11:12:00Z,2020-04-19T11:13:00Z,25.8508,22.9492,0
2020-04-19T11:13:00Z,2020-04-19T11:14:00Z,25.7809,22.9509,0
2020-04-19T11:14:00Z,2020-04-19T11:15:00Z,26.0467,22.9392,0
2020-04-19T11:15:00Z,2020-04-19T11:16:00Z,26.1615,22.8808,0
2020-04-19T11:16:00Z,2020-04-19T11:17:00Z,26.18,23.0377,0
2020-04-19T11:17:00Z,2020-04-19T11:18:00Z,26.1575,23.1046,0
2020-04-19T11:18:00Z,2020-04-19T11:19:00Z,25.9773,23.0158,0
2020-04-19T11:19:00Z,2020-04-19T11:20:00Z,25.7533,23.1183,0
2020-04-19T11:20:00Z,2020-04-19T11:21:00Z,25.9762,22.9154,0
2020-04-19T11:21:00Z,2020-04-19T11:22:00Z,26.1283,23.0664,0
2020-04-19T11:22:00Z,2020-04-19T11:23:00Z,26.1246,23.0425,0
2020-04-19T11:23:00Z,2020-04-19T11:24:00Z,26.0346,22.8783,0
2020-04-19T11:24:00Z,2020-04-19T11:25:00Z,26.0525,23.0023,0
2020-04-19T11:25:00Z,2020-04-19T11:26:00Z,25.7873,23.2933,0
2020-04-19T11:26:00Z,2020-04-19T11:27:00Z,25.3967,23.2073,0
2020-04-19T11:27:00Z,2020-04-19T11:28:00Z,25.57,23.0375,0
2020-04-19T11:28:00Z,2020-04-19T11:29:00Z,25.7054,22.9175,0
2020-04-19T11:29:00Z,2020-04-19T11:30:00Z,25.8308,23.01,0
2020-04-19T11:30:00Z,2020-04-19T11:31:00Z,25.8973,23.0146,0
2020-04-19T11:31:00Z,2020-04-19T11:32:00Z,25.9608,22.9192,0
2020-04-19T11:32:00Z,2020-04-19T11:33:00Z,25.62,23.0117,0
2020-04-19T11:33:00Z,2020-04-19T11:34:00Z,25.5167,23,0
2020-04-19T11:34:00Z,2020-04-19T11:35:00Z,25.5382,23.1027,0
2020-04-19T11:35:00Z,2020-04-19T11:36:00Z,25.7192,22.9075,0
2020-04-19T11:36:00Z,2020-04-19T11:37:00Z,25.8069,22.9058,0
2020-04-19T11:37:00Z,2020-04-19T11:38:00Z,25.8117,22.7992,0
2020-04-19T11:38:00Z,2020-04-19T11:39:00Z,25.7536,22.9164,0
2020-04-19T11:39:00Z,2020-04-19T11:40:00Z,25.3008,23.3242,0
2020-04-19T11:40:00Z,2020-04-19T11:41:00Z,24.8323,23.3975,0
2020-04-19T11:41:00Z,2020-04-19T11:42:00Z,24.8127,23.0485,0
2020-04-19T11:42:00Z,2020-04-19T11:43:00Z,25.3133,22.8273,0
2020-04-19T11:43:00Z,2020-04-19T11:44:00Z,25.7017,22.7858,0
2020-04-19T11:44:00Z,2020-04-19T11:45:00Z,25.8385,22.8025,0
2020-04-19T11:45:00Z,2020-04-19T11:46:00Z,25.7733,22.7475,0
2020-04-19T11:46:00Z,2020-04-19T11:47:00Z,25.6967,22.7223,0
2020-04-19T11:47:00Z,2020-04-19T11:48:00Z,25.5836,22.6946,0
2020-04-19T11:48:00Z,2020-04-19T11:49:00Z,25.31,22.8483,0
2020-04-19T11:49:00Z,2020-04-19T11:50:00Z,25.4846,22.8175,0
2020-04-19T11:50:00Z,2020-04-19T11:51:00Z,25.4808,22.7715,0
2020-04-19T11:51:00Z,2020-04-19T11:52:00Z,25.5891,22.7517,0
2020-04-19T11:52:00Z,2020-04-19T11:53:00Z,25.5246,22.7936,0
2020-04-19T11:53:00Z,2020-04-19T11:54:00Z,25.4708,22.7925,0
2020-04-19T11:54:00Z,2020-04-19T11:55:00Z,25.1308,22.9192,0
2020-04-19T11:55:00Z,2020-04-19T11:56:00Z,24.7736,23.1409,0
2020-04-19T11:56:00Z,2020-04-19T11:57:00Z,24.6367,23.1933,0
2020-04-19T11:57:00Z,2020-04-19T11:58:00Z,25.0515,22.9192,0
2020-04-19T11:58:00Z,2020-04-19T11:59:00Z,25.3458,22.7846,0
2020-04-19T11:59:00Z,2020-04-19T12:00:00Z,25.3758,22.7955,0
2020-04-19T12:00:00Z,2020-04-19T12:01:00Z,25.3291,22.7825,0
2020-04-19T12:01:00Z,2020-04-19T12:02:00Z,25.2658,22.7875,0
2020-04-19T12:02:00Z,2020-04-19T12:03:00Z,25.0062,22.8815,0
2020-04-19T12:03:00Z,2020-04-19T12:04:00Z,24.6717,23.1464,0
2020-04-19T12:04:00Z,2020-04-19T12:05:00Z,24.7164,23.0467,0
2020-04-19T12:05:00Z,2020-04-19T12:06:00Z,24.98,23,0
2020-04-19T12:06:00Z,2020-04-19T12:07:00Z,25.1515,22.9192,0
2020-04-19T12:07:00Z,2020-04-19T12:08:00Z,25.2942,22.7527,0
2020-04-19T12:08:00Z,2020-04-19T12:09:00Z,25.2818,22.8358,0
2020-04-19T12:09:00Z,2020-04-19T12:10:00Z,25.3008,23.0767,0
2020-04-19T12:10:00Z,2020-04-19T12:11:00Z,25.2339,22.8554,0
2020-04-19T12:11:00Z,2020-04-19T12:12:00Z,25.1275,22.8209,0
2020-04-19T12:12:00Z,2020-04-19T12:13:00Z,25.2473,22.7558,0
2020-04-19T12:13:00Z,2020-04-19T12:14:00Z,25.5533,22.8,0
2020-04-19T12:14:00Z,2020-04-19T12:15:00Z,25.6417,22.7885,0
2020-04-19T12:15:00Z,2020-04-19T12:16:00Z,25.5431,22.8882,0
2020-04-19T12:16:00Z,2020-04-19T12:17:00Z,25.3808,22.9067,0
2020-04-19T12:17:00Z,2020-04-19T12:18:00Z,25.0864,22.9483,0
2020-04-19T12:18:00Z,2020-04-19T12:19:00Z,25.3342,22.9392,0
2020-04-19T12:19:00Z,2020-04-19T12:20:00Z,25.6608,22.8664,0
2020-04-19T12:20:00Z,2020-04-19T12:21:00Z,25.3417,22.5558,0
2020-04-19T12:21:00Z,2020-04-19T12:22:00Z,24.8555,21.9039,0
2020-04-19T12:22:00Z,2020-04-19T12:23:00Z,24.2142,21.0818,0
2020-04-19T12:23:00Z,2020-04-19T12:24:00Z,24.2539,20.8358,0
2020-04-19T12:24:00Z,2020-04-19T12:25:00Z,24.035,20.85,0
2020-04-19T12:25:00Z,2020-04-19T12:26:00Z,23.9682,20.94,0
2020-04-19T12:26:00Z,2020-04-19T12:27:00Z,24.0675,20.9164,0
2020-04-19T12:27:00Z,2020-04-19T12:28:00Z,24.2108,20.96,0
2020-04-19T12:28:00Z,2020-04-19T12:29:00Z,24.1817,20.9323,0
2020-04-19T12:29:00Z,2020-04-19T12:30:00Z,24.2755,20.95,0
2020-04-19T12:30:00Z,2020-04-19T12:31:00Z,24.4042,21.0417,0
2020-04-19T12:31:00Z,2020-04-19T12:32:00Z,24.4277,20.9475,0
2020-04-19T12:32:00Z,2020-04-19T12:33:00Z,24.3533,20.9177,0
2020-04-19T12:33:00Z,2020-04-19T12:34:00Z,24.3455,20.9991,0
2020-04-19T12:34:00Z,2020-04-19T12:35:00Z,24.4631,21.0342,0
